list-idl-m,10,32,1,960,2270716,2365
list-i-s,10,32,1,960,1126891,1173
list-d-s,10,32,1,960,1057601,1101
list-l-s,10,32,1,960,932113,970
list-id-s,10,32,1,960,1369944,1427
list-il-s,10,32,1,960,1568588,1633
list-dl-s,10,32,1,960,1239581,1291
list-idl-s,10,32,1,960,1874116,1952
list-i-m,12,2,1,72,586270,8142
list-d-m,12,2,1,72,527478,7326
list-l-m,12,2,1,72,605556,8410
list-id-m,12,2,1,72,583286,8101
list-il-m,12,2,1,72,572941,7957
list-dl-m,12,2,1,72,510209,7086
list-idl-m,12,2,1,72,577709,8023
list-i-s,12,2,1,72,530083,7362
list-d-s,12,2,1,72,604277,8392
list-l-s,12,2,1,72,607576,8438
list-id-s,12,2,1,72,596258,8281
list-il-s,12,2,1,72,643277,8934
list-dl-s,12,2,1,72,647513,8993
list-idl-s,12,2,1,72,654620,9091
list-i-m,12,4,1,144,713944,4957
list-d-m,12,4,1,144,589130,4091
list-l-m,12,4,1,144,675175,4688
list-id-m,12,4,1,144,629804,4373
list-il-m,12,4,1,144,615077,4271
list-dl-m,12,4,1,144,675409,4690
list-idl-m,12,4,1,144,608687,4226
list-i-s,12,4,1,144,643072,4465
list-d-s,12,4,1,144,701892,4874
list-l-s,12,4,1,144,617553,4288
list-id-s,12,4,1,144,610701,4240
list-il-s,12,4,1,144,690097,4792
list-dl-s,12,4,1,144,649243,4508
list-idl-s,12,4,1,144,591970,4110
list-i-m,12,8,1,288,603600,2095
list-d-m,12,8,1,288,684571,2376
list-l-m,12,8,1,288,715810,2485
list-id-m,12,8,1,288,609510,2116
list-il-m,12,8,1,288,695540,2415
list-dl-m,12,8,1,288,746014,2590
list-idl-m,12,8,1,288,800865,2780
list-i-s,12,8,1,288,612476,2126
list-d-s,12,8,1,288,674908,2343
list-l-s,12,8,1,288,620571,2154
list-id-s,12,8,1,288,615211,2136
list-il-s,12,8,1,288,635870,2207
list-dl-s,12,8,1,288,641948,2228
list-idl-s,12,8,1,288,626032,2173
list-i-m,12,16,1,576,998277,1733
list-d-m,12,16,1,576,843951,1465
list-l-m,12,16,1,576,608604,1056
list-id-m,12,16,1,576,1509457,2620
list-il-m,12,16,1,576,1371979,2381
list-dl-m,12,16,1,576,1155317,2005
list-idl-m,12,16,1,576,1623751,2819
list-i-s,12,16,1,576,661024,1147
list-d-s,12,16,1,576,672239,1167
list-l-s,12,16,1,576,675376,1172
list-id-s,12,16,1,576,834236,1448
list-il-s,12,16,1,576,955603,1659
list-dl-s,12,16,1,576,990172,1719
list-idl-s,12,16,1,576,1071837,1860
list-i-m,12,32,1,1152,1974978,1714
list-d-m,12,32,1,1152,2109848,1831
list-l-m,12,32,1,1152,1952931,1695
list-id-m,12,32,1,1152,2632422,2285
list-il-m,12,32,1,1152,2682063,2328
list-dl-m,12,32,1,1152,2571302,2232
list-idl-m,12,32,1,1152,3157068,2740
list-i-s,12,32,1,1152,1340640,1163
list-d-s,12,32,1,1152,1411131,1224
list-l-s,12,32,1,1152,1233806,1071
list-id-s,12,32,1,1152,2056701,1785
list-il-s,12,32,1,1152,2446304,2123
list-dl-s,12,32,1,1152,1798614,1561
list-idl-s,12,32,1,1152,2931833,2544
list-none-m,1,1000,1,3000,3049912,1016
list-none-s,1,1000,1,3000,3018334,1006
list-none-m,2,1000,1,6000,14913451,2485
list-none-s,2,1000,1,6000,11188037,1864
list-none-m,3,1000,1,9000,29823407,3313
list-none-s,3,1000,1,9000,24443649,2715
list-none-m,4,1000,1,12000,53572882,4464
list-none-s,4,1000,1,12000,28559882,2379
list-none-m,5,1000,1,15000,79412799,5294
list-none-s,5,1000,1,15000,64591456,4306
list-none-m,6,1000,1,18000,100349417,5574
list-none-s,6,1000,1,18000,49763094,2764
list-none-m,7,1000,1,21000,146604588,6981
list-none-s,7,1000,1,21000,117332526,5587
list-none-m,8,1000,1,24000,188765749,7865
list-none-s,8,1000,1,24000,88588586,3691
list-none-m,9,1000,1,27000,223614478,8282
list-none-s,9,1000,1,27000,157138067,5819
list-none-m,12,1000,1,36000,293222154,8145
list-none-s,12,1000,1,36000,206248810,5729
list-none-m,16,1000,1,48000,629115878,13106
list-none-s,16,1000,1,48000,294809950,6141
list-none-m,24,1000,1,72000,946566694,13146
list-none-s,24,1000,1,72000,736850888,10234
